sample_stamp_sec,sample_stamp_nanosec,pose1_stamp_sec,pose1_stamp_nanosec,pose1_x,pose1_y,pose1_z,pose2_stamp_sec,pose2_stamp_nanosec,pose2_x,pose2_y,pose2_z,distance,distance_sum
1755383461,679478045,1755383461,635410911,44.29871368408203,17.1925048828125,118.21338653564453,1755383461,633935812,47.412843365922186,18.14778748273605,128.1678158529023,10.473826,291.267520
1755383462,179493231,1755383462,135940129,45.19889450073242,17.474058151245117,120.25414276123047,1755383462,133923317,48.19660767722826,18.39909021720498,129.89839746755948,10.141677,301.409197
1755383462,679491872,1755383462,634350319,46.10992431640625,17.761760711669922,122.27125549316406,1755383462,633901750,48.977768461331465,18.65100540641361,131.5815701087886,9.782497,311.191694
1755383463,179487464,1755383463,130077920,47.02549743652344,18.052814483642578,124.2529067993164,1755383463,133892253,49.75627228547455,18.903544883502818,133.21658347304643,9.408952,320.600645
1755383463,679503627,1755383463,639813240,47.957740783691406,18.35001564025879,126.21769714355469,1755383463,633937441,50.532113593421855,19.156736263358944,134.80282126041678,8.999030,329.599676
1755383464,179498897,1755383464,139667746,48.8890266418457,18.649681091308594,128.12893676757812,1755383464,133958810,51.30507627876031,19.410538320732698,136.3392815335409,8.592203,338.191879
1755383464,679479054,1755383464,636067588,49.828155517578125,18.952861785888672,130.01309204101562,1755383464,633927656,52.07503849883227,19.66493986321249,137.8252173345145,8.159953,346.351833
1755383465,179500763,1755383465,134853727,50.774070739746094,19.260936737060547,131.85153198242188,1755383465,133986796,52.8422432974011,19.92005094041572,139.26060892447435,7.720505,354.072337
1755383465,679498959,1755383465,648666902,51.73942565917969,19.57756233215332,133.65924072265625,1755383465,633924636,53.6059596623343,20.175657216464145,140.64367023834683,7.254235,361.326572
1755383466,179497569,1755383466,151315307,52.70421600341797,19.89479637145996,135.3960723876953,1755383466,133905293,54.36667956668626,20.431951872676592,141.97492257785822,6.806878,368.133450
1755383466,679481876,1755383466,631160397,53.6798095703125,20.21933364868164,137.0933380126953,1755383466,633899207,55.12417462488571,20.688887931047873,143.25360006282986,6.344722,374.478173
